id;X2;X4.2;X4.3;X4.4;X5.4;X5.5;X10.3;X14.2;X15.3;X15.4;X24;X30;X34
668;9298,28;0;0;1;0;0;0;0;1;0;1;1;1
675;10080,1;0;0;0;1;0;0;0;1;0;1;1;0
678;8747,2;0;1;0;0;0;0;0;0;1;0;0;0
680;7559,81;0;0;0;0;0;0;0;0;1;1;0;0
681;11215,82;0;0;1;1;0;0;0;0;1;0;0;0
683;11920,74;0;0;0;1;0;0;0;0;1;1;0;0
684;10233,64;1;0;0;0;0;0;0;1;0;1;1;1
685;9147,68;1;0;0;1;0;1;0;0;1;1;0;0
687;9931,59;1;0;0;0;0;0;0;1;0;1;0;0
688;10556,63;0;1;0;1;0;0;0;0;0;1;1;0
689;9750,17;0;0;1;0;0;0;0;0;1;1;1;0
690;10933,71;0;0;1;0;0;0;1;1;0;1;0;0
691;10787,73;0;0;1;1;0;0;0;0;1;1;0;0
692;10082,69;0;1;0;1;0;0;0;1;0;0;1;1
693;9679,73;0;0;1;1;0;0;0;0;0;1;0;1
694;11554,86;0;0;1;0;0;0;0;1;0;1;1;0
698;11021,5;0;0;0;1;0;0;0;0;1;1;0;0
699;12723,36;0;0;1;0;0;0;0;1;0;0;0;0
700;12867,96;0;0;0;1;0;0;0;0;0;1;1;1
701;8885,76;0;0;1;0;0;0;1;0;1;0;1;0
702;14194,34;0;0;1;0;0;0;0;0;0;0;0;0
703;12199,43;1;0;0;0;0;0;0;0;1;0;0;0
704;9749,05;0;0;1;0;0;0;0;1;0;1;0;0
705;10490,04;1;0;0;1;0;0;1;0;0;1;0;1
706;9442,54;0;0;0;1;0;0;0;0;1;1;0;1
708;13055,12;0;0;1;0;0;0;1;0;1;1;0;0
709;12546,81;0;0;1;0;0;0;1;0;0;1;0;0
710;7717,97;0;0;1;0;0;0;1;0;1;1;0;0
711;9700,62;0;1;0;0;0;0;0;0;1;0;1;0
712;7892,57;0;0;1;0;0;0;1;1;0;1;0;0
713;12141,9;0;0;1;1;0;0;0;1;0;0;1;0
714;9570,92;0;1;0;0;0;0;1;1;0;0;0;0
715;11782,32;0;0;0;1;0;0;0;0;1;0;0;0
716;11136,51;0;1;0;0;0;0;0;1;0;1;0;0
717;10923,71;0;1;0;0;0;0;0;1;0;1;0;1
720;11781,28;0;0;1;1;0;0;0;0;1;0;0;0
721;11186,08;0;0;1;0;0;0;0;0;0;0;1;0
722;11411,5;1;0;0;1;0;0;1;0;1;0;0;0
723;10279,64;0;0;1;0;0;0;0;0;1;1;1;0
725;10537,67;0;0;1;0;0;0;0;1;0;0;0;0
726;8520,96;1;0;0;0;0;0;1;0;1;0;1;1
727;13468,88;0;1;0;1;0;0;0;0;1;0;1;0
728;11591,49;1;0;0;0;0;0;0;0;1;1;1;0
729;9553,75;0;1;0;0;0;0;0;0;1;1;0;1
730;10853,78;0;0;0;0;0;0;1;0;1;1;0;0
731;11828,28;0;0;1;0;0;0;1;0;1;0;1;0
734;11278,18;0;0;1;0;0;0;0;0;1;1;1;1
735;8649,36;0;0;0;1;0;1;0;1;0;1;0;1
736;9787,18;1;0;0;0;0;0;0;0;0;0;1;0
742;8726,38;0;0;1;0;0;0;0;1;0;0;1;1
743;8490,87;1;0;0;0;0;0;0;1;0;0;1;0
744;13698,32;0;0;1;1;0;1;0;0;1;1;1;0
745;8722,61;0;1;0;0;0;0;0;1;0;0;0;1
746;7259,21;0;1;0;0;0;0;0;0;1;0;0;1
749;10781,58;0;0;1;1;0;0;1;0;1;0;0;1
750;8567,92;0;0;1;0;0;0;0;1;0;0;0;0
751;10351,08;1;0;0;0;0;0;0;0;1;0;0;0
752;11605,3;0;1;0;0;0;0;0;0;1;0;0;0
753;9981,32;0;0;0;0;0;0;0;0;1;0;0;1
754;9684,14;1;0;0;1;0;0;0;1;0;1;1;0
755;12511,54;0;0;1;1;0;0;0;1;0;1;0;1
756;8513,87;1;0;0;0;0;0;0;1;0;1;1;0
757;8737,19;1;0;0;0;0;0;0;0;1;0;0;0
758;8829,25;0;0;0;0;0;0;0;1;0;1;0;1
759;12740,49;1;0;0;1;0;0;1;0;1;0;1;1
761;10609,54;0;0;1;1;0;0;0;0;0;1;0;0
762;9121,44;0;0;0;1;0;0;0;0;1;0;1;0
764;10777,73;0;1;0;1;0;0;1;1;0;1;0;0
765;9379,02;0;1;0;0;0;0;0;0;1;1;0;0
766;10161,9;0;0;1;0;0;0;0;0;1;0;1;1
767;9529,61;0;0;1;1;0;0;0;0;1;1;0;1
769;11460,81;0;1;0;1;0;0;0;0;1;0;0;1
771;8266,46;0;0;1;0;0;0;0;1;0;1;1;1
773;12875,56;0;0;0;0;0;0;0;0;0;0;0;0
774;9356,96;0;0;0;0;0;0;1;0;1;0;0;0
779;9865,96;0;0;0;0;0;0;0;1;0;0;0;1
782;13843,35;0;0;0;0;0;0;0;0;1;0;1;0
783;12489,17;0;0;1;1;0;0;0;0;1;0;0;0
784;11600,3;0;1;0;0;0;0;0;1;0;1;0;0
785;8796,76;0;0;0;0;0;0;1;0;0;1;0;0
787;8747,7;0;0;1;0;0;0;0;0;1;1;0;0
788;13284,46;0;0;1;1;0;0;1;1;0;0;0;0
789;9063,3;0;0;0;1;0;0;1;0;1;1;1;1
790;10553,67;0;0;1;0;0;0;0;0;1;0;1;1
793;8433,88;0;0;1;0;0;1;1;1;0;1;0;1
794;8911,54;0;0;1;1;0;0;1;0;1;0;0;1
796;9330,44;0;0;0;1;0;0;0;0;0;0;0;0
800;10045,08;0;0;0;0;0;0;1;0;1;0;1;0
801;10203,44;0;0;0;0;0;0;0;1;0;1;0;0
802;10718,86;0;0;1;0;0;0;0;1;0;0;0;0
804;11447,02;0;0;1;0;0;0;0;0;1;1;0;0
806;11248,5;1;0;0;0;0;0;1;0;1;0;1;0
807;10343,41;1;0;0;0;0;0;0;1;0;0;1;0
808;10572,66;0;1;0;0;0;0;1;1;0;1;0;0
810;10365,78;0;0;1;0;0;0;0;0;1;0;0;0
812;10508,72;1;0;0;1;0;0;0;1;0;1;0;0
814;11164,2;0;1;0;1;0;0;1;1;0;1;0;0
815;12015,76;0;0;1;1;0;0;0;0;1;0;0;0
818;11220,45;0;0;0;0;0;1;0;1;0;1;0;0
819;11037,79;0;0;0;1;0;0;0;1;0;1;0;1
821;10018,16;0;0;1;1;0;0;1;1;0;0;0;0
822;10872,62;0;0;1;0;0;0;0;0;0;1;0;0
823;8283,34;0;1;0;0;0;0;0;0;1;1;0;0
824;12981,92;1;0;0;0;0;0;0;1;0;0;0;1
825;9229,18;0;0;0;0;0;0;0;0;1;1;1;0
827;7699,43;1;0;0;0;0;0;0;0;1;0;0;0
831;9603,74;0;0;0;0;0;0;0;1;0;1;0;1
833;8742,86;0;1;0;0;0;0;0;0;1;1;0;0
834;13333,97;0;0;1;0;0;0;0;0;0;1;0;1
835;9244,21;0;0;0;0;0;0;0;0;1;0;0;0
836;11204,54;0;1;0;1;0;0;0;0;1;1;1;0
837;10441,5;0;0;1;0;0;0;0;1;0;0;0;0
838;10398,33;0;0;1;0;0;0;0;1;0;1;0;1
840;10968,57;0;0;1;1;0;0;1;0;1;0;1;0
841;11048,19;1;0;0;0;0;0;0;0;1;0;1;1
842;12266,6;0;0;0;0;0;0;0;1;0;1;0;1
843;7979,87;0;0;1;0;0;0;0;0;1;1;1;0
844;13557,94;1;0;0;1;0;1;0;0;1;1;0;0
845;9378,85;0;0;0;0;0;0;0;0;1;1;0;0
846;11125,59;0;0;1;0;0;1;0;0;0;0;1;0
847;9960,48;0;0;0;1;0;0;0;0;1;1;0;0
848;9862,19;0;0;1;0;0;0;0;1;0;0;0;0
850;10461,35;0;0;1;1;0;0;0;1;0;1;1;1
851;12440,44;1;0;0;0;0;1;0;0;1;1;0;1
852;9833,41;0;0;1;0;0;0;0;0;1;0;1;0
853;7896,87;0;0;1;1;0;0;1;0;0;0;0;1
854;10623,34;0;1;0;0;0;0;1;1;0;0;0;0
856;9452,52;1;0;0;0;0;0;0;1;0;0;0;1
857;7767,67;1;0;0;0;0;0;0;0;1;1;1;0
858;10110,82;0;0;0;0;0;0;1;0;1;0;0;1
859;10647,4;1;0;0;0;0;0;0;0;1;1;0;1
862;10756,06;0;0;0;1;0;0;1;0;1;1;1;0
863;8418,22;0;0;0;0;0;0;0;1;0;0;1;0
864;10745,27;1;0;0;1;0;0;0;1;0;0;0;1
865;10487,02;0;0;1;0;0;0;1;0;1;1;1;0
867;10725,51;0;0;1;0;0;1;0;1;0;1;0;0
868;9848,91;0;0;1;0;0;0;0;0;1;0;0;0
869;12338,92;0;0;1;0;0;0;0;0;1;0;0;1
871;10951,92;0;0;1;0;0;1;0;1;0;1;1;1
872;9585,08;0;0;1;1;0;0;0;0;1;1;0;0
873;13118,24;0;0;0;1;0;0;0;0;1;1;0;1
874;12448,04;0;0;0;0;0;0;0;1;0;1;0;0
875;11049,89;0;0;0;0;0;0;0;0;0;1;1;0
876;13812,12;0;0;0;1;0;0;1;1;0;0;0;0
877;11329,97;0;1;0;0;0;0;0;0;1;0;0;0
878;10712,17;1;0;0;0;0;0;0;1;0;1;0;0
879;9137,57;0;0;1;0;0;0;1;0;0;1;0;1
880;11293,77;1;0;0;1;0;0;1;0;1;0;0;0
881;10648,64;0;1;0;0;0;0;0;0;1;1;0;1
882;9104,1;0;0;1;0;0;0;0;0;0;1;1;0
884;11258,36;0;1;0;1;0;1;0;0;1;0;0;0
885;10278,77;0;0;0;1;0;0;0;0;1;0;0;0
886;9827,17;0;0;1;1;0;0;1;0;1;0;0;0
887;10662,7;0;0;1;0;0;0;0;1;0;0;0;1
889;11280,21;1;0;0;1;0;0;0;0;1;0;1;0
890;9043,42;1;0;0;1;0;0;0;0;0;1;0;0
891;9494,38;0;0;1;1;0;0;1;0;1;1;1;0
892;12235,05;1;0;0;0;0;0;0;0;0;1;0;1
893;9567,71;0;1;0;1;0;0;0;0;1;1;1;0
894;7984,37;0;0;0;0;0;0;0;1;0;1;0;0
897;8436,69;0;1;0;0;0;0;0;0;1;0;0;0
898;10398,39;0;0;1;0;0;1;1;1;0;1;0;0
899;12557,62;1;0;0;0;0;0;0;1;0;0;0;0
900;8161,28;0;0;0;0;0;0;0;0;1;1;0;0
902;11194,62;0;0;0;0;0;0;1;1;0;0;0;0
903;11826,52;1;0;0;1;0;0;1;0;0;1;0;0
904;8613,99;0;0;1;0;0;0;0;0;1;1;0;0
905;10286,1;0;0;0;0;0;0;1;0;1;1;0;1
906;8996,39;0;1;0;0;0;0;1;1;0;1;1;0
907;11520,66;0;0;1;0;0;0;0;0;1;0;0;0
908;13002,8;0;1;0;1;0;0;0;1;0;0;0;0
909;10641,51;0;0;1;1;0;0;0;0;1;1;0;0
910;10406,88;0;0;1;1;0;0;0;1;0;0;0;1
911;10186,35;0;0;0;0;0;0;0;1;0;0;0;0
912;12646,68;1;0;0;1;0;1;0;1;0;0;0;0
913;9251,57;0;0;1;1;0;1;0;0;1;1;0;0
914;11698,1;0;0;1;1;0;0;0;0;0;1;1;1
915;9926,16;0;0;0;0;0;0;0;1;0;1;0;0
916;10350,44;0;0;1;1;0;0;0;0;1;1;0;0
917;9100,08;0;0;0;0;0;0;0;0;1;1;1;0
918;12926,76;0;1;0;0;0;0;1;1;0;0;0;1
920;12064,91;0;0;0;0;0;0;0;1;0;0;1;1
921;9808,31;1;0;0;1;0;0;1;1;0;0;1;1
923;7344,75;0;0;0;0;0;1;1;0;1;1;0;0
924;10562,2;1;0;0;1;0;0;0;1;0;0;0;0
925;7689,49;0;1;0;1;0;0;0;0;1;1;0;1
927;8144,36;0;1;0;1;0;0;1;0;1;1;1;0
928;12940,92;0;1;0;1;0;0;0;1;0;0;0;1
929;10262,39;0;0;1;0;0;0;1;0;1;0;0;0
931;11069,79;0;0;1;1;0;1;1;0;1;0;0;0
933;10423,04;0;0;1;0;0;0;0;0;1;0;0;1
935;10239,47;1;0;0;1;0;0;0;0;1;1;1;0
936;9527,71;0;0;0;0;0;0;0;1;0;0;0;0
938;10796,73;0;0;1;0;0;0;0;0;1;1;0;0
939;7544,9;1;0;0;0;0;0;0;0;1;0;1;0
941;8778,13;0;0;1;0;0;0;0;1;0;1;1;0
942;9169,03;1;0;0;0;0;0;0;0;0;0;0;0
943;11920,94;0;1;0;0;0;0;0;0;1;1;0;0
944;10618,49;1;0;0;0;0;0;0;0;1;1;0;0
946;11412,83;0;1;0;0;0;0;0;1;0;1;0;0
947;9128,16;0;0;0;0;0;0;0;1;0;1;1;1
949;8559,53;0;0;1;0;0;0;0;0;1;1;0;0
950;11655,21;0;0;1;0;0;0;0;1;0;0;0;0
952;7901,35;0;0;0;0;0;0;1;1;0;1;0;1
953;9878,87;0;0;0;0;0;0;0;0;1;0;0;0
955;12407,07;0;0;0;0;0;0;0;1;0;0;0;1
956;9714,43;1;0;0;1;0;0;1;0;0;0;0;0
958;7810,96;0;0;0;0;0;0;1;0;1;1;0;0
959;10250,95;1;0;0;0;0;1;0;0;1;1;0;0
961;8507,16;0;1;0;0;0;0;1;1;0;1;1;0
963;12496,5;0;0;0;1;0;0;0;1;0;1;0;0
964;7466,17;0;1;0;0;0;0;0;1;0;1;0;1
966;14687,92;0;0;1;0;0;0;0;1;0;0;1;1
967;13429,54;0;0;1;0;0;0;0;0;1;0;1;1
968;9919,13;0;0;0;0;0;0;0;0;1;0;0;1
969;12280,82;0;1;0;0;0;0;0;0;0;1;0;0
970;10332,34;0;0;0;1;0;0;0;1;0;0;1;0
971;11350,32;0;0;1;0;0;0;1;1;0;0;0;1
972;9013,4;0;0;0;1;0;0;1;1;0;1;0;1
975;10829,33;0;0;1;0;0;0;1;1;0;1;0;1
977;10474,69;0;1;0;1;0;0;0;0;1;1;1;0
979;7522,13;0;0;1;0;0;0;0;0;1;0;0;0
980;11933,38;0;0;1;0;0;0;0;1;0;1;0;0
981;9694,76;0;0;1;0;0;0;0;0;1;1;0;0
983;11093,49;0;1;0;0;0;0;0;0;1;0;1;1
984;11191,95;1;0;0;1;0;0;0;0;1;0;0;0
985;10462,13;1;0;0;1;0;0;1;0;1;1;0;0
986;9953,28;0;0;1;0;0;0;1;1;0;0;1;1
987;10389,83;0;0;1;1;0;0;0;0;1;0;1;0
988;9642,34;1;0;0;1;0;0;1;1;0;0;0;0
989;9753,79;0;1;0;0;0;0;0;0;1;1;1;0
990;9332,32;0;0;0;1;0;0;0;0;1;1;1;1
992;9913,44;0;0;0;1;0;0;0;0;1;1;0;1
993;9447,03;1;0;0;1;0;0;0;1;0;1;0;0
994;8177,28;0;0;0;1;0;0;0;0;1;0;1;0
996;11502,43;1;0;0;0;0;1;0;0;1;1;1;0
998;8748,83;0;0;1;0;0;0;1;0;0;1;0;0
999;11710,5;1;0;0;1;0;0;0;1;0;0;0;1
1000;10106,08;0;0;0;0;0;0;0;0;1;1;0;1
1001;9054,89;0;0;0;1;0;0;0;1;0;0;1;1
1002;8981,55;1;0;0;1;0;0;1;0;1;0;0;1
1004;10387,83;0;1;0;0;0;0;1;0;1;1;1;0
1005;11575,85;0;0;0;1;0;0;1;1;0;1;1;0
1006;12395,87;0;0;1;1;0;0;0;1;0;1;0;0
1007;13179,18;0;0;1;1;0;0;0;0;1;1;0;1
1008;8876,36;0;1;0;0;0;0;0;1;0;0;1;0
1009;9367,81;0;1;0;0;0;0;0;0;1;0;0;0
1010;10152,27;0;0;0;0;0;0;1;1;0;1;0;1
1012;12454,59;1;0;0;0;0;0;0;1;0;0;0;0
1013;9504,12;0;0;1;0;0;1;1;1;0;1;1;0
1014;10235,97;0;0;0;0;0;0;0;1;0;1;1;0
1015;10314,98;1;0;0;0;0;0;1;0;1;1;0;1
1016;8328,19;1;0;0;0;0;0;0;0;1;0;1;1
1018;9517,61;0;1;0;1;0;0;0;0;1;1;0;1
1020;9483,08;0;0;1;0;0;0;1;1;0;0;0;1
1021;10760,39;0;1;0;1;0;0;0;0;1;0;1;0
1022;11298,72;1;0;0;1;0;0;0;1;0;1;0;0
1024;7749,56;0;1;0;0;0;0;0;1;0;1;0;0
1025;9917,67;0;0;1;0;0;0;0;0;1;1;1;0
1026;10898,58;1;0;0;0;0;0;0;0;0;1;0;0
1027;12065,64;0;0;1;0;0;0;0;0;0;1;0;1
1028;8720,2;0;0;0;1;0;0;0;1;0;0;1;0
1030;9937,97;1;0;0;0;0;0;0;0;1;1;0;0
1031;11971,96;0;0;1;0;0;0;1;0;1;1;0;0
1032;12338,79;0;0;1;0;0;0;0;0;1;0;0;1
1034;8190,58;0;0;1;1;0;0;1;0;1;0;0;1
1035;12706,26;0;0;0;0;0;0;0;1;0;0;0;1
1038;9719,74;0;1;0;0;0;0;0;0;1;1;0;1
1040;10815,71;1;0;0;1;0;0;1;1;0;0;0;1
1041;8184,05;1;0;0;1;0;0;1;1;0;0;0;0
1043;11439,47;0;0;1;0;0;0;0;1;0;1;0;1
1044;8842,61;0;0;1;1;0;0;0;1;0;1;1;0
1045;13245,06;0;0;1;0;0;0;0;0;1;1;0;0
1047;8119,07;0;0;1;1;0;0;0;0;1;0;1;0
1050;9459,76;0;0;1;1;0;0;0;1;0;1;1;1
1052;10138,81;0;0;0;1;0;0;1;1;0;1;0;0
1053;10475,81;0;1;0;0;0;0;1;0;1;1;1;0
1054;9813,74;0;1;0;0;0;0;1;1;0;1;1;0
1055;9661,38;0;1;0;1;0;0;0;1;0;0;0;0
1056;10372,12;0;0;0;0;0;0;0;0;0;1;0;0
1057;10533,53;0;0;1;0;0;0;0;0;0;1;1;1
1058;7924,89;0;0;1;0;0;0;0;0;1;1;0;1
1060;10883,75;0;0;0;0;0;0;1;0;1;0;1;0
1062;11528,8;0;0;1;0;0;0;0;0;1;0;1;0
1063;13079,22;0;1;0;0;0;0;0;1;0;0;0;0
1064;8451,65;1;0;0;0;0;0;0;1;0;1;1;0
1065;10299,86;0;0;1;0;0;0;0;1;0;0;0;0
1066;9933,29;1;0;0;0;0;0;0;0;1;1;0;1
1067;7391,11;1;0;0;0;0;0;0;0;0;1;0;0
1069;10202,19;1;0;0;0;0;0;0;1;0;1;0;1
1070;8123,56;0;0;0;0;0;0;0;1;0;1;0;1
1071;9505,61;0;0;1;1;0;0;0;0;1;1;0;0
1074;11135,51;0;0;0;0;0;0;0;0;1;1;1;0
1075;9581,09;0;0;0;0;0;0;0;0;1;1;0;0
1076;12503,54;1;0;0;0;0;0;0;1;0;0;1;0
1078;9805,49;0;0;0;1;0;0;0;1;0;0;1;1
1079;11341,74;0;1;0;0;0;0;1;0;0;0;0;0
1080;13269,62;0;0;1;0;0;0;1;0;0;1;0;0
1081;11157,02;0;0;0;0;0;0;0;0;1;0;1;0
1082;13564,74;0;0;1;0;0;0;0;0;1;0;0;1
1083;12713,86;0;0;0;1;0;0;0;0;1;0;0;0
1084;6599,35;0;0;1;1;0;0;1;0;0;1;1;1
1085;10300,2;0;0;1;0;0;0;1;0;0;1;1;1
1088;8596,56;0;0;1;0;0;0;0;0;1;0;0;0
1090;13564,77;0;0;1;0;0;0;0;0;1;0;0;0
1091;9097,3;0;0;1;0;0;0;1;0;1;1;0;0
1092;10589,34;1;0;0;1;0;0;0;1;0;0;1;0
1093;10984,19;0;1;0;0;0;0;0;1;0;1;0;1
1098;13103,92;0;0;1;1;0;0;0;1;0;1;0;1
1099;8851,15;0;1;0;1;0;0;1;0;0;0;0;1
1100;10409,05;0;0;1;0;0;0;0;0;0;0;0;0
1103;10165,84;0;0;1;1;0;0;0;0;1;0;0;1
1104;6555,3;1;0;0;1;0;1;0;1;0;1;0;0
1105;10059,62;0;0;1;0;0;0;0;0;1;0;1;0
1106;9303,34;0;0;1;0;0;0;1;1;0;0;1;0
1107;9575,47;0;0;0;0;0;0;0;1;0;1;1;0
1108;8770,25;0;0;1;1;0;0;0;1;0;0;1;0
1110;10405,79;0;0;1;0;0;0;0;1;0;1;0;0
1111;11773,17;1;0;0;0;0;0;1;1;0;0;1;0
1112;10030,38;1;0;0;1;0;0;0;1;0;0;0;1
1113;11838,69;0;0;1;0;0;0;0;0;1;0;1;0
1114;10789,13;1;0;0;0;0;0;1;1;0;1;0;0
1115;11072,45;0;0;1;0;0;0;1;0;1;1;1;0
1116;10584,89;0;1;0;1;0;0;0;1;0;1;0;0
1117;11193,16;0;0;1;1;0;0;0;1;0;1;1;1
1118;9634,42;0;0;1;1;0;0;0;0;1;0;1;0
1119;11849,92;0;0;1;0;0;0;0;1;0;1;0;0
1121;12372,19;1;0;0;1;0;0;0;1;0;1;1;0
1122;11983,23;0;0;1;0;0;0;0;1;0;1;0;0
1123;9702,09;0;0;0;0;0;0;0;1;0;0;0;0
1124;8463,65;1;0;0;0;0;0;0;1;0;1;1;0
1125;10724,25;0;1;0;1;0;0;0;0;1;0;0;0
1126;9525,44;0;0;0;1;0;0;1;0;1;1;1;0
1127;9848,43;0;0;0;0;0;0;0;0;1;0;0;1
1128;11496,45;1;0;0;0;0;1;1;1;0;1;0;0
1130;10497,63;0;1;0;0;0;0;0;0;1;1;0;0
1134;9709,52;1;0;0;1;0;0;0;1;0;0;0;0
1136;7667,71;0;0;0;1;0;1;1;1;0;1;0;0
1137;12490,38;0;0;1;1;0;0;0;1;0;1;0;0
1138;10045,56;0;0;1;0;0;0;0;0;1;0;1;0
1139;13156,4;0;0;0;0;0;0;0;0;1;0;0;0
1140;10963,9;0;1;0;1;0;0;1;1;0;0;0;0
1141;12188,81;0;1;0;1;0;0;1;1;0;0;0;0
1143;9700,9;0;0;1;1;0;0;0;1;0;1;0;0
1145;9171,61;1;0;0;0;0;0;1;0;1;0;0;1
1146;8341,18;0;0;1;0;0;0;1;1;0;1;0;0
1147;13487,88;0;0;1;0;0;0;0;0;1;1;1;0
1148;11709,03;0;0;1;0;0;0;0;1;0;0;1;0
1149;10101,81;0;0;1;1;0;0;0;1;0;1;0;1
1150;10799,04;0;0;1;0;0;0;0;0;1;0;0;0
1151;10161,6;1;0;0;0;0;0;0;0;1;1;0;1
1152;14625,68;1;0;0;0;0;0;1;0;1;0;0;0
1153;11555,44;0;1;0;1;0;0;0;1;0;0;1;0
1154;10134,22;0;0;1;1;0;0;0;1;0;0;1;1
1155;10439,73;0;1;0;1;0;0;0;0;1;0;0;1
1157;9298,28;0;0;1;0;0;0;0;1;0;1;0;0
1158;11757,84;0;1;0;1;0;0;0;1;0;1;0;1
1159;10114,48;0;0;1;0;0;0;0;1;0;1;1;0
1160;12616,97;0;0;0;0;0;1;1;0;1;1;1;1
1161;10014,24;0;0;0;0;0;0;1;0;1;1;0;1
1162;10949,44;0;1;0;1;0;0;0;0;1;0;1;1
1163;10073,09;0;0;1;0;0;0;1;0;1;0;0;0
1165;8962,67;0;0;1;1;0;0;1;0;1;0;1;0
1166;11184,33;0;0;0;1;0;0;0;0;1;1;1;1
1167;8747,2;0;1;0;0;0;0;0;0;1;0;1;0
1168;10040,12;0;0;1;1;0;0;0;1;0;1;0;1
1169;7559,81;0;0;0;0;0;0;0;0;1;1;0;0
1171;10155,53;0;0;0;0;0;0;1;0;0;1;0;1
1172;11920,74;0;0;0;1;0;0;0;0;1;1;0;0
1173;10233,64;1;0;0;0;0;0;0;1;0;0;1;1
1174;9147,68;1;0;0;1;0;1;0;0;1;1;1;0
1176;9931,59;1;0;0;0;0;0;0;1;0;1;0;1
1177;10556,63;0;1;0;1;0;0;0;0;0;0;0;1
1178;9750,17;0;0;1;0;0;0;0;0;1;1;1;0
1180;10787,73;0;0;1;1;0;0;0;0;1;1;1;1
1181;10082,69;0;1;0;1;0;0;0;1;0;1;0;1
1182;9679,73;0;0;1;1;0;0;0;0;0;0;0;0
1183;11554,86;0;0;1;0;0;0;0;1;0;0;0;0
1184;12086,33;0;0;1;1;0;0;0;1;0;1;0;1
1185;11427,38;0;0;1;0;0;0;0;1;0;1;1;1
1187;11021,5;0;0;0;1;0;0;0;0;1;0;0;0
1188;12723,36;0;0;1;0;0;0;0;1;0;1;0;0
1189;12867,96;0;0;0;1;0;0;0;0;0;0;0;1
1190;8885,76;0;0;1;0;0;0;1;0;1;1;1;0
1191;14194,34;0;0;1;0;0;0;0;0;0;0;0;1
1193;9749,05;0;0;1;0;0;0;0;1;0;1;0;1
1195;9442,54;0;0;0;1;0;0;0;0;1;1;0;0
1196;7877,93;0;0;1;0;0;0;0;1;0;0;0;1
1197;13055,12;0;0;1;0;0;0;1;0;1;0;0;0
1198;12546,81;0;0;1;0;0;0;1;0;0;0;0;1
1199;7717,97;0;0;1;0;0;0;1;0;1;0;0;1
1200;9700,62;0;1;0;0;0;0;0;0;1;0;0;0
1201;7892,57;0;0;1;0;0;0;1;1;0;0;0;1
1202;12141,9;0;0;1;1;0;0;0;1;0;0;1;0
1203;9570,92;0;1;0;0;0;0;1;1;0;1;0;0
1204;11782,32;0;0;0;1;0;0;0;0;1;0;0;1
1205;11136,51;0;1;0;0;0;0;0;1;0;0;1;1
1207;11343,72;0;0;1;0;0;0;0;0;1;0;0;0
1208;9546,67;0;0;1;1;0;0;0;0;1;1;0;0
1209;11781,28;0;0;1;1;0;0;0;0;1;0;0;0
1210;11186,08;0;0;1;0;0;0;0;0;0;0;0;0
1212;10279,64;0;0;1;0;0;0;0;0;1;0;0;0
1215;8520,96;1;0;0;0;0;0;1;0;1;1;1;0
1216;13468,88;0;1;0;1;0;0;0;0;1;0;1;0
1217;11591,49;1;0;0;0;0;0;0;0;1;0;0;0
1218;9553,75;0;1;0;0;0;0;0;0;1;0;0;0
1219;10853,78;0;0;0;0;0;0;1;0;1;1;0;0
1220;11828,28;0;0;1;0;0;0;1;0;1;0;0;0
1221;8328,15;0;1;0;1;0;0;1;1;0;0;1;0
1222;11338,18;1;0;0;1;0;0;0;1;0;0;0;0
1224;8649,36;0;0;0;1;0;1;0;1;0;0;0;0
1225;9787,18;1;0;0;0;0;0;0;0;0;1;0;1
1226;11011,7;0;0;1;0;0;0;1;1;0;0;0;1
1228;9575,66;0;0;1;0;0;0;0;1;0;1;0;1
1231;8726,38;0;0;1;0;0;0;0;1;0;1;0;0
1232;8490,87;1;0;0;0;0;0;0;1;0;0;0;1
1233;13698,32;0;0;1;1;0;1;0;0;1;1;0;0
1234;8722,61;0;1;0;0;0;0;0;1;0;0;1;0
1235;7259,21;0;1;0;0;0;0;0;0;1;0;0;0
1236;11032,23;0;0;0;1;0;0;0;0;1;1;0;0
1238;10781,58;0;0;1;1;0;0;1;0;1;1;0;0
1239;8567,92;0;0;1;0;0;0;0;1;0;0;0;0
1242;9981,32;0;0;0;0;0;0;0;0;1;1;0;1
1244;12511,54;0;0;1;1;0;0;0;1;0;1;1;1
1245;8513,87;1;0;0;0;0;0;0;1;0;0;0;0
1247;8829,25;0;0;0;0;0;0;0;1;0;1;0;0
1249;12014,51;0;0;0;0;0;0;1;1;0;1;0;0
1250;10609,54;0;0;1;1;0;0;0;0;0;1;0;0
1251;9121,44;0;0;0;1;0;0;0;0;1;1;0;1
1252;12308,18;0;0;1;0;0;0;0;1;0;1;0;0
1253;10777,73;0;1;0;1;0;0;1;1;0;0;0;0
1254;9379,02;0;1;0;0;0;0;0;0;1;1;1;0
1255;10161,9;0;0;1;0;0;0;0;0;1;0;0;0
1258;11460,81;0;1;0;1;0;0;0;0;1;0;0;0
1259;9556,4;0;0;0;0;0;0;0;0;1;1;0;0
1262;12875,56;0;0;0;0;0;0;0;0;0;1;0;0
1263;9356,96;0;0;0;0;0;0;1;0;1;0;1;1
1264;9868,6;1;0;0;0;0;0;0;0;1;1;0;0
1266;13209,98;1;0;0;0;0;0;0;0;1;0;0;0
1268;9865,96;0;0;0;0;0;0;0;1;0;1;0;1
1269;13666,11;0;1;0;1;0;0;0;1;0;0;1;1
1270;10875,27;0;0;1;1;0;0;0;1;0;0;1;0
1271;13843,35;0;0;0;0;0;0;0;0;1;0;0;0
